"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"04/16/2018","AQS","370030005","1","0.036","ppm","33","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"04/17/2018","AQS","370030005","1","0.058","ppm","61","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"04/18/2018","AQS","370030005","1","0.065","ppm","84","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"04/19/2018","AQS","370030005","1","0.048","ppm","44","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"04/20/2018","AQS","370030005","1","0.056","ppm","54","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"04/21/2018","AQS","370030005","1","0.064","ppm","80","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"04/22/2018","AQS","370030005","1","0.054","ppm","50","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"04/23/2018","AQS","370030005","1","0.046","ppm","43","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"04/24/2018","AQS","370030005","1","0.038","ppm","35","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"04/25/2018","AQS","370030005","1","0.042","ppm","39","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"04/26/2018","AQS","370030005","1","0.046","ppm","43","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"04/27/2018","AQS","370030005","1","0.05","ppm","46","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"04/28/2018","AQS","370030005","1","0.058","ppm","61","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"04/29/2018","AQS","370030005","1","0.047","ppm","44","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"04/30/2018","AQS","370030005","1","0.055","ppm","51","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"05/01/2018","AQS","370030005","1","0.062","ppm","74","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"05/02/2018","AQS","370030005","1","0.066","ppm","87","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"05/03/2018","AQS","370030005","1","0.062","ppm","74","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"05/04/2018","AQS","370030005","1","0.062","ppm","74","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"05/05/2018","AQS","370030005","1","0.046","ppm","43","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"05/06/2018","AQS","370030005","1","0.05","ppm","46","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"05/07/2018","AQS","370030005","1","0.056","ppm","54","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"05/08/2018","AQS","370030005","1","0.058","ppm","61","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"05/09/2018","AQS","370030005","1","0.06","ppm","67","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"05/10/2018","AQS","370030005","1","0.054","ppm","50","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"05/11/2018","AQS","370030005","1","0.056","ppm","54","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"05/12/2018","AQS","370030005","1","0.058","ppm","61","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"05/13/2018","AQS","370030005","1","0.055","ppm","51","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"05/14/2018","AQS","370030005","1","0.059","ppm","64","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"05/15/2018","AQS","370030005","1","0.033","ppm","31","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"05/16/2018","AQS","370030005","1","0.027","ppm","25","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"05/17/2018","AQS","370030005","1","0.039","ppm","36","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"05/18/2018","AQS","370030005","1","0.03","ppm","28","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"05/19/2018","AQS","370030005","1","0.037","ppm","34","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"05/20/2018","AQS","370030005","1","0.039","ppm","36","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"05/21/2018","AQS","370030005","1","0.04","ppm","37","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"05/22/2018","AQS","370030005","1","0.036","ppm","33","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"05/23/2018","AQS","370030005","1","0.04","ppm","37","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"05/24/2018","AQS","370030005","1","0.052","ppm","48","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"05/25/2018","AQS","370030005","1","0.034","ppm","31","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"05/26/2018","AQS","370030005","1","0.026","ppm","24","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"05/27/2018","AQS","370030005","1","0.027","ppm","25","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"05/28/2018","AQS","370030005","1","0.02","ppm","19","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"05/29/2018","AQS","370030005","1","0.026","ppm","24","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"05/30/2018","AQS","370030005","1","0.026","ppm","24","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"05/31/2018","AQS","370030005","1","0.036","ppm","33","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"06/01/2018","AQS","370030005","1","0.041","ppm","38","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"06/02/2018","AQS","370030005","1","0.04","ppm","37","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"06/03/2018","AQS","370030005","1","0.048","ppm","44","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"06/04/2018","AQS","370030005","1","0.056","ppm","54","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"06/05/2018","AQS","370030005","1","0.058","ppm","61","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"06/06/2018","AQS","370030005","1","0.058","ppm","61","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"06/07/2018","AQS","370030005","1","0.055","ppm","51","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"06/08/2018","AQS","370030005","1","0.063","ppm","77","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"06/09/2018","AQS","370030005","1","0.064","ppm","80","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"06/10/2018","AQS","370030005","1","0.051","ppm","47","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"06/11/2018","AQS","370030005","1","0.043","ppm","40","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"06/12/2018","AQS","370030005","1","0.03","ppm","28","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"06/13/2018","AQS","370030005","1","0.039","ppm","36","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"06/14/2018","AQS","370030005","1","0.046","ppm","43","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"06/15/2018","AQS","370030005","1","0.053","ppm","49","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"06/16/2018","AQS","370030005","1","0.07","ppm","100","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"06/17/2018","AQS","370030005","1","0.047","ppm","44","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"06/18/2018","AQS","370030005","1","0.047","ppm","44","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"06/19/2018","AQS","370030005","1","0.041","ppm","38","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"06/20/2018","AQS","370030005","1","0.031","ppm","29","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"06/21/2018","AQS","370030005","1","0.024","ppm","22","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"06/22/2018","AQS","370030005","1","0.044","ppm","41","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"06/23/2018","AQS","370030005","1","0.04","ppm","37","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"06/24/2018","AQS","370030005","1","0.037","ppm","34","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"06/25/2018","AQS","370030005","1","0.038","ppm","35","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"06/26/2018","AQS","370030005","1","0.027","ppm","25","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"06/27/2018","AQS","370030005","1","0.031","ppm","29","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"06/28/2018","AQS","370030005","1","0.036","ppm","33","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"06/29/2018","AQS","370030005","1","0.049","ppm","45","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"06/30/2018","AQS","370030005","1","0.054","ppm","50","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"07/01/2018","AQS","370030005","1","0.045","ppm","42","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"07/02/2018","AQS","370030005","1","0.032","ppm","30","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"07/03/2018","AQS","370030005","1","0.061","ppm","71","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"07/04/2018","AQS","370030005","1","0.043","ppm","40","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"07/05/2018","AQS","370030005","1","0.032","ppm","30","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"07/06/2018","AQS","370030005","1","0.033","ppm","31","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"07/07/2018","AQS","370030005","1","0.033","ppm","31","Taylorsville Liledoun","17","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
