"","Date","DAILY_AQI_VALUE","Site.Name","AQS_PARAMETER_DESC","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"27",2019-02-14,24,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"28",2019-02-20,9,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"29",2019-02-26,36,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"30",2019-03-04,21,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"31",2019-03-10,18,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"32",2019-03-16,13,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"33",2019-03-22,16,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"34",2019-03-28,30,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"35",2019-04-09,13,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"36",2019-04-15,8,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"37",2019-04-21,6,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"38",2019-04-27,20,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"39",2019-05-03,29,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"40",2019-05-21,30,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"41",2019-05-27,46,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"42",2019-06-02,51,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"43",2019-06-08,11,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"44",2019-06-14,21,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"45",2019-06-20,20,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"46",2019-06-26,29,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"47",2019-07-02,37,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"48",2019-07-08,40,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"49",2019-07-14,18,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"50",2019-07-20,25,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"51",2019-07-26,36,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"52",2019-08-07,35,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"53",2019-08-13,46,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"54",2019-08-19,38,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"55",2019-08-25,19,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"56",2019-08-31,39,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"57",2019-09-06,32,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"58",2019-09-12,45,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"59",2019-09-18,36,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"60",2019-09-24,28,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"61",2019-09-30,46,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"62",2019-01-01,6,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"63",2019-01-02,23,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"64",2019-01-03,10,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"65",2019-01-04,10,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"66",2019-01-05,5,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"67",2019-01-06,18,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"68",2019-01-07,31,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"69",2019-01-08,26,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"70",2019-01-09,0,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"71",2019-01-10,14,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"72",2019-01-11,27,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"73",2019-01-12,37,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"74",2019-01-13,23,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"75",2019-01-14,5,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"76",2019-01-15,10,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"77",2019-01-16,19,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"78",2019-01-17,35,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"79",2019-01-18,31,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"80",2019-01-19,22,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"81",2019-01-20,3,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"82",2019-01-21,10,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"83",2019-01-22,24,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"84",2019-01-23,14,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"85",2019-01-24,3,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"86",2019-01-25,20,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"87",2019-01-26,32,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"88",2019-01-27,58,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"89",2019-01-28,55,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"90",2019-01-29,28,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"91",2019-01-30,10,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"92",2019-01-31,22,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"93",2019-02-01,52,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"94",2019-02-02,43,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"95",2019-02-03,63,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"96",2019-02-04,54,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"97",2019-02-05,41,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"98",2019-02-06,38,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"99",2019-02-07,19,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"100",2019-02-08,7,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"101",2019-02-09,11,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"102",2019-02-10,28,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"103",2019-02-11,39,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"104",2019-02-12,3,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"105",2019-02-13,0,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"106",2019-02-14,23,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"107",2019-02-15,30,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"108",2019-02-16,10,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"109",2019-02-17,15,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"110",2019-02-18,8,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"111",2019-02-19,28,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"112",2019-02-20,2,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"113",2019-02-21,10,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"114",2019-02-22,1,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"115",2019-02-23,1,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"116",2019-02-24,0,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"117",2019-02-25,4,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"118",2019-02-26,34,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"119",2019-02-27,51,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"120",2019-02-28,38,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"121",2019-03-01,22,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"122",2019-03-02,9,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"123",2019-03-03,25,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"124",2019-03-04,10,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"125",2019-03-05,12,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"126",2019-03-06,16,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"127",2019-03-07,27,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"128",2019-03-08,42,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"129",2019-03-09,48,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"130",2019-03-10,17,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"131",2019-03-11,10,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"132",2019-03-12,17,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"133",2019-03-13,24,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"134",2019-03-14,33,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"135",2019-03-15,14,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"136",2019-03-16,8,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"137",2019-03-17,15,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"138",2019-03-18,23,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"139",2019-03-19,20,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"140",2019-03-20,33,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"141",2019-03-21,31,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"142",2019-03-22,14,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"143",2019-03-23,8,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"144",2019-03-24,56,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"145",2019-03-25,67,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"146",2019-03-26,16,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"147",2019-03-27,25,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"148",2019-03-28,35,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"149",2019-03-29,47,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"150",2019-03-30,56,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"151",2019-03-31,7,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"152",2019-04-01,12,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"153",2019-04-02,25,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"154",2019-04-03,41,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"155",2019-04-04,43,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"156",2019-04-05,28,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"157",2019-04-06,25,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"158",2019-04-07,31,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"159",2019-04-08,28,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"160",2019-04-09,10,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"161",2019-04-10,17,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"162",2019-04-11,30,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"163",2019-04-12,20,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"164",2019-04-13,33,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"165",2019-04-14,19,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"166",2019-04-15,4,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"167",2019-04-16,16,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"168",2019-04-17,35,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"169",2019-04-18,47,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"170",2019-04-19,14,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"171",2019-04-20,4,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"172",2019-04-21,4,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"173",2019-04-22,12,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"174",2019-04-23,25,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"175",2019-04-24,33,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"176",2019-04-25,38,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"177",2019-04-26,26,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"178",2019-04-27,21,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"179",2019-04-28,31,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"180",2019-04-29,45,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"181",2019-04-30,54,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"182",2019-05-01,40,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"183",2019-05-02,39,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"184",2019-05-03,36,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"185",2019-05-04,28,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"186",2019-05-05,13,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"187",2019-05-10,20,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"188",2019-05-11,24,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"189",2019-05-12,9,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"190",2019-05-13,11,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"191",2019-05-14,20,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"192",2019-05-15,31,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"193",2019-05-21,29,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"194",2019-05-22,52,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"195",2019-05-23,54,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"196",2019-05-24,45,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"197",2019-05-25,53,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"198",2019-05-26,48,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"199",2019-05-27,43,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"200",2019-05-28,49,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"201",2019-05-29,46,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"202",2019-05-30,44,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"203",2019-05-31,28,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"204",2019-06-01,25,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"205",2019-06-02,50,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"206",2019-06-03,45,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"207",2019-06-04,48,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"208",2019-06-05,60,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"209",2019-06-06,53,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"210",2019-06-07,12,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"211",2019-06-08,10,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"212",2019-06-09,3,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"213",2019-06-10,9,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"214",2019-06-11,21,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"215",2019-06-12,23,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"216",2019-06-13,18,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"217",2019-06-14,18,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"218",2019-06-15,37,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"219",2019-06-16,41,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"220",2019-06-17,36,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"221",2019-06-18,18,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"222",2019-06-19,21,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"223",2019-06-20,18,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"224",2019-06-21,20,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"225",2019-06-22,13,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"226",2019-06-23,24,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"227",2019-06-24,45,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"228",2019-06-25,20,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"229",2019-06-26,26,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"230",2019-06-27,26,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"231",2019-06-28,39,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"232",2019-06-29,43,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"233",2019-06-30,43,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"234",2019-07-01,34,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"235",2019-07-02,37,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"236",2019-07-03,27,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"237",2019-07-04,35,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"238",2019-07-05,45,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"239",2019-07-06,42,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"240",2019-07-07,45,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"241",2019-07-08,35,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"242",2019-07-09,31,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"243",2019-07-10,43,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"244",2019-07-11,27,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"245",2019-07-12,27,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"246",2019-07-13,24,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"247",2019-07-14,11,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"248",2019-07-15,25,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"249",2019-07-16,45,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"250",2019-07-17,48,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"251",2019-07-18,23,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"252",2019-07-19,29,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"253",2019-07-20,27,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"254",2019-07-21,34,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"255",2019-07-22,23,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"256",2019-07-23,15,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"257",2019-07-24,26,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"258",2019-07-25,27,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"259",2019-07-26,37,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"260",2019-07-27,51,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"261",2019-07-28,44,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"262",2019-07-29,43,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"263",2019-07-30,46,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"264",2019-07-31,48,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"265",2019-08-01,43,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
