uid,namedLocation,domainID,siteID,plotID,trapID,weighDate,setDate,collectDate,ovenStartDate,ovenEndDate,fieldSampleID,massSampleID,samplingProtocolVersion,functionalGroup,dryMass,qaDryMass,remarks,measuredBy
"05b0de09-1a68-4ea3-9605-0c261907b0be","NIWO_064.basePlot.ltr","D13","NIWO","NIWO_064","NIWO_064_103","2016-11-08","2016-10-07","2016-11-03","2016-11-03T22:30Z","2016-11-08T19:00Z","NEON.LTR.NIWO064103.20161103","NEON.LTR.NIWO064103.20161103.WDY","NEON.DOC.001710vE","Woody material",0.1900,"N",,"tdelpriore@neoninc.org"
"4d1999fe-da0e-4a23-a84f-79474c860d86","NIWO_061.basePlot.ltr","D13","NIWO","NIWO_061","NIWO_061_169","2016-11-08","2016-10-07","2016-11-03","2016-11-03T22:30Z","2016-11-08T19:00Z","NEON.LTR.NIWO061169.20161103","NEON.LTR.NIWO061169.20161103.TWI","NEON.DOC.001710vE","Twigs/branches",0.1100,"N",,"tdelpriore@neoninc.org"
"a1c7640d-a603-449f-b0bb-a7b1d4b2af21","NIWO_061.basePlot.ltr","D13","NIWO","NIWO_061","NIWO_061_169","2016-11-08","2016-10-07","2016-11-03","2016-11-03T22:30Z","2016-11-08T19:00Z","NEON.LTR.NIWO061169.20161103","NEON.LTR.NIWO061169.20161103.OTH","NEON.DOC.001710vE","Other",0.1500,"N",,"tdelpriore@neoninc.org"
"76e9ae2d-aeac-4f31-9744-e7255aafabe6","NIWO_061.basePlot.ltr","D13","NIWO","NIWO_061","NIWO_061_169","2016-11-08","2016-10-07","2016-11-03","2016-11-03T22:30Z","2016-11-08T19:00Z","NEON.LTR.NIWO061169.20161103","NEON.LTR.NIWO061169.20161103.WDY","NEON.DOC.001710vE","Woody material",0.4100,"Y",,"tdelpriore@neoninc.org"
"7cbb48b8-6ad0-4371-ba41-459b421c14fb","NIWO_061.basePlot.ltr","D13","NIWO","NIWO_061","NIWO_061_169","2016-11-08","2016-10-07","2016-11-03","2016-11-03T22:30Z","2016-11-08T19:00Z","NEON.LTR.NIWO061169.20161103","NEON.LTR.NIWO061169.20161103.SDS","NEON.DOC.001710vE","Seeds",0.1500,"N",,"tdelpriore@neoninc.org"
"5c61a933-b153-4390-8c57-23343592784d","NIWO_062.basePlot.ltr","D13","NIWO","NIWO_062","NIWO_062_050","2016-11-08","2016-10-07","2016-11-03","2016-11-03T22:30Z","2016-11-08T19:00Z","NEON.LTR.NIWO062050.20161103","NEON.LTR.NIWO062050.20161103.OTH","NEON.DOC.001710vE","Other",0.3600,"Y",,"tdelpriore@neoninc.org"
"ffadea63-13ee-4179-8fcd-3c3c6b1fb317","NIWO_062.basePlot.ltr","D13","NIWO","NIWO_062","NIWO_062_050","2016-11-08","2016-10-07","2016-11-03","2016-11-03T22:30Z","2016-11-08T19:00Z","NEON.LTR.NIWO062050.20161103","NEON.LTR.NIWO062050.20161103.LVS","NEON.DOC.001710vE","Leaves",0.3800,"N",,"tdelpriore@neoninc.org"
"d0087abd-10b1-42a7-ade8-c62ae8e4adb2","NIWO_062.basePlot.ltr","D13","NIWO","NIWO_062","NIWO_062_050","2016-11-08","2016-10-07","2016-11-03","2016-11-03T22:30Z","2016-11-08T19:00Z","NEON.LTR.NIWO062050.20161103","NEON.LTR.NIWO062050.20161103.TWI","NEON.DOC.001710vE","Twigs/branches",0.2400,"Y",,"tdelpriore@neoninc.org"
"efc78eef-f424-4002-85a2-2387a1049ff4","NIWO_062.basePlot.ltr","D13","NIWO","NIWO_062","NIWO_062_050","2016-11-08","2016-10-07","2016-11-03","2016-11-03T22:30Z","2016-11-08T19:00Z","NEON.LTR.NIWO062050.20161103","NEON.LTR.NIWO062050.20161103.NDL","NEON.DOC.001710vE","Needles",1.9200,"Y",,"tdelpriore@neoninc.org"
"fe3ecb2e-9d5b-4c9d-b2b9-f9e7bc58e5cf","NIWO_051.basePlot.ltr","D13","NIWO","NIWO_051","NIWO_051_045","2016-11-08","2016-10-07","2016-11-03","2016-11-03T22:30Z","2016-11-08T19:00Z","NEON.LTR.NIWO051045.20161103","NEON.LTR.NIWO051045.20161103.WDY","NEON.DOC.001710vE","Woody material",0.0700,"N",,"tdelpriore@neoninc.org"
"e9dd9c76-46ad-4e7a-bea6-45e109ff6e46","NIWO_064.basePlot.ltr","D13","NIWO","NIWO_064","NIWO_064_103","2016-11-08","2016-10-07","2016-11-03","2016-11-03T22:30Z","2016-11-08T19:00Z","NEON.LTR.NIWO064103.20161103","NEON.LTR.NIWO064103.20161103.TWI","NEON.DOC.001710vE","Twigs/branches",0.0000,"N",,"tdelpriore@neoninc.org"
"9d3fb824-9cec-40b0-8aa6-9624d68e4d12","NIWO_063.basePlot.ltr","D13","NIWO","NIWO_063","NIWO_063_062","2016-11-03","2016-10-07","2016-11-03","2016-11-03T22:30Z","2016-11-08T19:00Z","NEON.LTR.NIWO063062.20161103","NEON.LTR.NIWO063062.20161103.TWI","NEON.DOC.001710vE","Twigs/branches",0.0000,"N",,"tdelpriore@neoninc.org"
"c9f608e2-6cbd-4fe0-9d90-2ec5cf9a4aad","NIWO_067.basePlot.ltr","D13","NIWO","NIWO_067","NIWO_067_017","2016-11-08","2016-10-07","2016-11-03","2016-11-03T22:30Z","2016-11-08T19:00Z","NEON.LTR.NIWO067017.20161103","NEON.LTR.NIWO067017.20161103.LVS","NEON.DOC.001710vE","Leaves",0.0100,"N",,"tdelpriore@neoninc.org"
"a017adc4-8c10-4c38-ba77-ebb1fe1b2bd1","NIWO_041.basePlot.ltr","D13","NIWO","NIWO_041","NIWO_041_059","2016-11-03","2016-10-07","2016-11-03","2016-11-03T22:30Z","2016-11-08T19:00Z","NEON.LTR.NIWO041059.20161103","NEON.LTR.NIWO041059.20161103.TWI","NEON.DOC.001710vE","Twigs/branches",1.2200,"N",,"tdelpriore@neoninc.org"
"7615e276-5227-4084-b992-b41e5f2793b4","NIWO_046.basePlot.ltr","D13","NIWO","NIWO_046","NIWO_046_155","2016-11-08","2016-10-07","2016-11-03","2016-11-03T22:30Z","2016-11-08T19:00Z","NEON.LTR.NIWO046155.20161103","NEON.LTR.NIWO046155.20161103.LVS","NEON.DOC.001710vE","Leaves",0.0200,"N",,"tdelpriore@neoninc.org"
"84a28987-9972-429e-a411-e2fcd13c822b","NIWO_046.basePlot.ltr","D13","NIWO","NIWO_046","NIWO_046_155","2016-11-08","2016-10-07","2016-11-03","2016-11-03T22:30Z","2016-11-08T19:00Z","NEON.LTR.NIWO046155.20161103","NEON.LTR.NIWO046155.20161103.OTH","NEON.DOC.001710vE","Other",0.0600,"Y",,"tdelpriore@neoninc.org"
"b11c61d2-8fb5-4810-ae73-164b3a479010","NIWO_067.basePlot.ltr","D13","NIWO","NIWO_067","NIWO_067_017","2016-11-08","2016-10-07","2016-11-03","2016-11-03T22:30Z","2016-11-08T19:00Z","NEON.LTR.NIWO067017.20161103","NEON.LTR.NIWO067017.20161103.OTH","NEON.DOC.001710vE","Other",0.0400,"N",,"tdelpriore@neoninc.org"
"a6e14aab-9b5c-4581-96c5-202c4fd2e5d3","NIWO_041.basePlot.ltr","D13","NIWO","NIWO_041","NIWO_041_059","2016-11-03","2016-10-07","2016-11-03","2016-11-03T22:30Z","2016-11-08T19:00Z","NEON.LTR.NIWO041059.20161103","NEON.LTR.NIWO041059.20161103.SDS","NEON.DOC.001710vE","Seeds",0.0000,"N",,"tdelpriore@neoninc.org"
"1f0951a1-6ea6-4577-be9a-17bb9ed7c379","NIWO_061.basePlot.ltr","D13","NIWO","NIWO_061","NIWO_061_169","2016-11-08","2016-10-07","2016-11-03","2016-11-03T22:30Z","2016-11-08T19:00Z","NEON.LTR.NIWO061169.20161103","NEON.LTR.NIWO061169.20161103.FLR","NEON.DOC.001710vE","Flowers",0.0800,"N",,"tdelpriore@neoninc.org"
"d5b1b0bf-3c9d-4c92-b66e-61fd672e439a","NIWO_064.basePlot.ltr","D13","NIWO","NIWO_064","NIWO_064_103","2016-11-08","2016-10-07","2016-11-03","2016-11-03T22:30Z","2016-11-08T19:00Z","NEON.LTR.NIWO064103.20161103","NEON.LTR.NIWO064103.20161103.FLR","NEON.DOC.001710vE","Flowers",0.0000,"N",,"tdelpriore@neoninc.org"
"a7bb0078-ed92-405d-ad3d-8ba5cc56cdc1","NIWO_040.basePlot.ltr","D13","NIWO","NIWO_040","NIWO_040_205","2016-11-08","2016-10-07","2016-11-03","2016-11-03T22:30Z","2016-11-08T19:00Z","NEON.LTR.NIWO040205.20161103","NEON.LTR.NIWO040205.20161103.LVS","NEON.DOC.001710vE","Leaves",0.0500,"N",,"tdelpriore@neoninc.org"
"8aef836e-2cb3-4355-b561-91b27feaac4d","NIWO_040.basePlot.ltr","D13","NIWO","NIWO_040","NIWO_040_205","2016-11-08","2016-10-07","2016-11-03","2016-11-03T22:30Z","2016-11-08T19:00Z","NEON.LTR.NIWO040205.20161103","NEON.LTR.NIWO040205.20161103.FLR","NEON.DOC.001710vE","Flowers",0.2000,"N",,"tdelpriore@neoninc.org"
"5af8a40e-67aa-47ed-b774-c71822fa1d7e","NIWO_057.basePlot.ltr","D13","NIWO","NIWO_057","NIWO_057_081","2016-11-08","2016-10-07","2016-11-03","2016-11-03T22:30Z","2016-11-08T19:00Z","NEON.LTR.NIWO057081.20161103","NEON.LTR.NIWO057081.20161103.TWI","NEON.DOC.001710vE","Twigs/branches",3.5900,"N",,"tdelpriore@neoninc.org"
"9d2f6663-0ca2-4025-9f06-37498a4063d1","NIWO_057.basePlot.ltr","D13","NIWO","NIWO_057","NIWO_057_081","2016-11-08","2016-10-07","2016-11-03","2016-11-03T22:30Z","2016-11-08T19:00Z","NEON.LTR.NIWO057081.20161103","NEON.LTR.NIWO057081.20161103.WDY","NEON.DOC.001710vE","Woody material",1.3700,"N",,"tdelpriore@neoninc.org"
"6199434a-5aba-4325-894f-8994df42f08f","NIWO_057.basePlot.ltr","D13","NIWO","NIWO_057","NIWO_057_081","2016-11-08","2016-10-07","2016-11-03","2016-11-03T22:30Z","2016-11-08T19:00Z","NEON.LTR.NIWO057081.20161103","NEON.LTR.NIWO057081.20161103.SDS","NEON.DOC.001710vE","Seeds",0.1000,"N",,"tdelpriore@neoninc.org"
"cf85f208-a997-4b55-ad33-74b585a658c0","NIWO_067.basePlot.ltr","D13","NIWO","NIWO_067","NIWO_067_017","2016-11-08","2016-10-07","2016-11-03","2016-11-03T22:30Z","2016-11-08T19:00Z","NEON.LTR.NIWO067017.20161103","NEON.LTR.NIWO067017.20161103.TWI","NEON.DOC.001710vE","Twigs/branches",0.2500,"N",,"tdelpriore@neoninc.org"
"058ebea1-44e6-46e7-93e5-b9b08b7d1a7e","NIWO_067.basePlot.ltr","D13","NIWO","NIWO_067","NIWO_067_017","2016-11-08","2016-10-07","2016-11-03","2016-11-03T22:30Z","2016-11-08T19:00Z","NEON.LTR.NIWO067017.20161103","NEON.LTR.NIWO067017.20161103.SDS","NEON.DOC.001710vE","Seeds",0.0000,"N",,"tdelpriore@neoninc.org"
"20b3e05a-0184-400d-8fe0-3d185f8c7289","NIWO_040.basePlot.ltr","D13","NIWO","NIWO_040","NIWO_040_205","2016-11-08","2016-10-07","2016-11-03","2016-11-03T22:30Z","2016-11-08T19:00Z","NEON.LTR.NIWO040205.20161103","NEON.LTR.NIWO040205.20161103.WDY","NEON.DOC.001710vE","Woody material",1.1500,"N",,"tdelpriore@neoninc.org"
"8638b184-df2a-4dcf-9884-2abd3a0af5d2","NIWO_058.basePlot.ltr","D13","NIWO","NIWO_058","NIWO_058_101","2016-11-08","2016-10-07","2016-11-03","2016-11-03T22:30Z","2016-11-08T19:00Z","NEON.LTR.NIWO058101.20161103","NEON.LTR.NIWO058101.20161103.OTH","NEON.DOC.001710vE","Other",0.2000,"N",,"tdelpriore@neoninc.org"
"b7a9b57e-d9c4-41b1-a0ff-36a5006284dc","NIWO_058.basePlot.ltr","D13","NIWO","NIWO_058","NIWO_058_101","2016-11-08","2016-10-07","2016-11-03","2016-11-03T22:30Z","2016-11-08T19:00Z","NEON.LTR.NIWO058101.20161103","NEON.LTR.NIWO058101.20161103.FLR","NEON.DOC.001710vE","Flowers",0.0050,"N","not enough material to register","tdelpriore@neoninc.org"
"051ef366-67b8-456e-a25d-9ed3f26bf0d4","NIWO_046.basePlot.ltr","D13","NIWO","NIWO_046","NIWO_046_155","2016-11-08","2016-10-07","2016-11-03","2016-11-03T22:30Z","2016-11-08T19:00Z","NEON.LTR.NIWO046155.20161103","NEON.LTR.NIWO046155.20161103.NDL","NEON.DOC.001710vE","Needles",8.3000,"Y",,"tdelpriore@neoninc.org"
"d8f8fd64-fe2b-426d-a051-0c828787c61f","NIWO_063.basePlot.ltr","D13","NIWO","NIWO_063","NIWO_063_062","2016-11-03","2016-10-07","2016-11-03","2016-11-03T22:30Z","2016-11-08T19:00Z","NEON.LTR.NIWO063062.20161103","NEON.LTR.NIWO063062.20161103.OTH","NEON.DOC.001710vE","Other",0.1700,"N",,"tdelpriore@neoninc.org"
"cfd8b40c-eee4-41e3-aca0-70aa4075026d","NIWO_058.basePlot.ltr","D13","NIWO","NIWO_058","NIWO_058_101","2016-11-08","2016-10-07","2016-11-03","2016-11-03T22:30Z","2016-11-08T19:00Z","NEON.LTR.NIWO058101.20161103","NEON.LTR.NIWO058101.20161103.SDS","NEON.DOC.001710vE","Seeds",0.0300,"N",,"tdelpriore@neoninc.org"
"ad2621d9-7297-4644-b84f-e2054aab756d","NIWO_063.basePlot.ltr","D13","NIWO","NIWO_063","NIWO_063_062","2016-11-03","2016-10-07","2016-11-03","2016-11-03T22:30Z","2016-11-08T19:00Z","NEON.LTR.NIWO063062.20161103","NEON.LTR.NIWO063062.20161103.NDL","NEON.DOC.001710vE","Needles",0.7000,"N",,"tdelpriore@neoninc.org"
"5d10eeb6-30f8-4517-8d69-708c956e5cd5","NIWO_063.basePlot.ltr","D13","NIWO","NIWO_063","NIWO_063_062","2016-11-03","2016-10-07","2016-11-03","2016-11-03T22:30Z","2016-11-08T19:00Z","NEON.LTR.NIWO063062.20161103","NEON.LTR.NIWO063062.20161103.WDY","NEON.DOC.001710vE","Woody material",0.0000,"N",,"tdelpriore@neoninc.org"
"e5ba6574-2608-4859-91ee-f1c8d620e786","NIWO_063.basePlot.ltr","D13","NIWO","NIWO_063","NIWO_063_062","2016-11-03","2016-10-07","2016-11-03","2016-11-03T22:30Z","2016-11-08T19:00Z","NEON.LTR.NIWO063062.20161103","NEON.LTR.NIWO063062.20161103.FLR","NEON.DOC.001710vE","Flowers",0.0000,"N",,"tdelpriore@neoninc.org"
"f2641692-d747-4cb8-8026-3467ed8d18d1","NIWO_063.basePlot.ltr","D13","NIWO","NIWO_063","NIWO_063_062","2016-11-03","2016-10-07","2016-11-03","2016-11-03T22:30Z","2016-11-08T19:00Z","NEON.LTR.NIWO063062.20161103","NEON.LTR.NIWO063062.20161103.SDS","NEON.DOC.001710vE","Seeds",0.0000,"N",,"tdelpriore@neoninc.org"
"0c991949-6671-460c-8f1b-bce88cee7e12","NIWO_046.basePlot.ltr","D13","NIWO","NIWO_046","NIWO_046_155","2016-11-08","2016-10-07","2016-11-03","2016-11-03T22:30Z","2016-11-08T19:00Z","NEON.LTR.NIWO046155.20161103","NEON.LTR.NIWO046155.20161103.SDS","NEON.DOC.001710vE","Seeds",0.0000,"N",,"tdelpriore@neoninc.org"
"af3b2dc9-720e-48f1-bdea-a2ffd7f5976f","NIWO_046.basePlot.ltr","D13","NIWO","NIWO_046","NIWO_046_155","2016-11-08","2016-10-07","2016-11-03","2016-11-03T22:30Z","2016-11-08T19:00Z","NEON.LTR.NIWO046155.20161103","NEON.LTR.NIWO046155.20161103.FLR","NEON.DOC.001710vE","Flowers",0.0000,"N",,"tdelpriore@neoninc.org"
"6c35cf87-2ce8-4535-92bc-b59ebe5aa9dd","NIWO_046.basePlot.ltr","D13","NIWO","NIWO_046","NIWO_046_155","2016-11-08","2016-10-07","2016-11-03","2016-11-03T22:30Z","2016-11-08T19:00Z","NEON.LTR.NIWO046155.20161103","NEON.LTR.NIWO046155.20161103.WDY","NEON.DOC.001710vE","Woody material",0.1200,"N",,"tdelpriore@neoninc.org"
"2ff126f4-8fc4-4977-a170-5b89c2619520","NIWO_046.basePlot.ltr","D13","NIWO","NIWO_046","NIWO_046_155","2016-11-08","2016-10-07","2016-11-03","2016-11-03T22:30Z","2016-11-08T19:00Z","NEON.LTR.NIWO046155.20161103","NEON.LTR.NIWO046155.20161103.TWI","NEON.DOC.001710vE","Twigs/branches",1.3200,"Y",,"tdelpriore@neoninc.org"
"706c2cff-bbc1-4a01-9167-feaa88530917","NIWO_062.basePlot.ltr","D13","NIWO","NIWO_062","NIWO_062_050","2016-11-08","2016-10-07","2016-11-03","2016-11-03T22:30Z","2016-11-08T19:00Z","NEON.LTR.NIWO062050.20161103","NEON.LTR.NIWO062050.20161103.WDY","NEON.DOC.001710vE","Woody material",0.0800,"N",,"tdelpriore@neoninc.org"
"942c6416-0f41-40eb-b77d-4c5a051b4f2b","NIWO_062.basePlot.ltr","D13","NIWO","NIWO_062","NIWO_062_050","2016-11-08","2016-10-07","2016-11-03","2016-11-03T22:30Z","2016-11-08T19:00Z","NEON.LTR.NIWO062050.20161103","NEON.LTR.NIWO062050.20161103.SDS","NEON.DOC.001710vE","Seeds",0.1100,"N",,"tdelpriore@neoninc.org"
"afffe8bf-056c-43f7-b73a-dc695393fa9d","NIWO_062.basePlot.ltr","D13","NIWO","NIWO_062","NIWO_062_050","2016-11-08","2016-10-07","2016-11-03","2016-11-03T22:30Z","2016-11-08T19:00Z","NEON.LTR.NIWO062050.20161103","NEON.LTR.NIWO062050.20161103.FLR","NEON.DOC.001710vE","Flowers",0.1300,"N",,"tdelpriore@neoninc.org"
"c6e951cb-23ae-4018-95e8-fb651d5b06a0","NIWO_061.basePlot.ltr","D13","NIWO","NIWO_061","NIWO_061_169","2016-11-08","2016-10-07","2016-11-03","2016-11-03T22:30Z","2016-11-08T19:00Z","NEON.LTR.NIWO061169.20161103","NEON.LTR.NIWO061169.20161103.LVS","NEON.DOC.001710vE","Leaves",0.1300,"N",,"tdelpriore@neoninc.org"
"80d1bd37-9c0c-4f8c-a6d0-14f48d4d3750","NIWO_061.basePlot.ltr","D13","NIWO","NIWO_061","NIWO_061_169","2016-11-08","2016-10-07","2016-11-03","2016-11-03T22:30Z","2016-11-08T19:00Z","NEON.LTR.NIWO061169.20161103","NEON.LTR.NIWO061169.20161103.NDL","NEON.DOC.001710vE","Needles",21.6700,"N",,"tdelpriore@neoninc.org"
